customer_id,age,sex,from_luzon,single,has_children,flight_count,avg_n_guests,avg_spend_log,ratio_domestic,ratio_one_way,avg_days_advanced,max_days_advanced,min_days_advanced,flight_quarter_mode
4289,33,M,1,1,0,1,1.0,9.47008465277159,0.0,0.0,54.0,54,54,4
4290,31,Other,0,1,0,4,3.0,8.3459962840371,1.0,0.75,14.5,23,9,4
4291,25,F,0,1,0,3,1.0,9.152195459765158,0.0,0.6666666666666666,49.0,55,43,4
4292,35,F,1,1,0,1,3.0,8.963569114645543,0.0,1.0,70.0,70,70,4
4293,40,F,0,0,0,3,2.3333333333333335,8.71536548493676,0.6666666666666666,1.0,30.666666666666668,65,13,2
4294,36,M,0,0,0,7,2.7142857142857144,8.604889311970352,0.7142857142857143,0.2857142857142857,23.571428571428573,47,13,4
4295,26,Other,0,1,0,2,2.0,9.51726431010718,0.0,1.0,64.5,77,52,4
4296,23,F,1,0,0,2,3.0,9.278149397546844,0.5,0.0,36.0,56,16,2
4297,42,F,1,1,1,2,2.0,8.797331845582324,0.5,1.0,34.5,59,10,4
4298,24,M,0,0,1,1,3.0,10.14112938686582,0.0,0.0,50.0,50,50,4
4299,31,M,0,1,0,1,1.0,10.035346927452723,0.0,0.0,64.0,64,64,4
4300,16,M,0,1,0,1,1.0,8.41078329959917,1.0,1.0,15.0,15,15,2
4301,37,F,1,1,0,4,3.25,9.322687672142226,0.75,0.25,28.75,71,13,4
4302,37,M,1,1,0,2,3.5,9.980422815516134,0.5,0.5,33.0,54,12,2
4303,15,F,1,1,0,3,1.6666666666666667,8.221088184852698,0.6666666666666666,0.6666666666666666,33.666666666666664,65,15,4
4304,19,M,0,0,0,2,1.0,8.997690271397712,0.5,0.0,43.0,70,16,4
4305,31,F,0,0,1,3,2.6666666666666665,9.667528171227447,0.3333333333333333,0.3333333333333333,50.666666666666664,68,18,4
4306,22,M,0,0,0,1,1.0,7.382168911733732,1.0,1.0,18.0,18,18,4
4307,39,M,0,1,0,2,1.0,8.114074843599386,0.5,1.0,35.5,59,12,2
4308,37,F,0,1,0,2,1.0,8.13915568455085,1.0,1.0,19.5,20,19,4
4309,33,F,1,1,1,1,5.0,10.867207375543153,0.0,1.0,66.0,66,66,2
4310,35,M,1,1,0,1,1.0,8.2816884042717,1.0,1.0,22.0,22,22,2
4311,24,M,0,0,0,1,2.0,7.458749053876722,1.0,1.0,17.0,17,17,2
4312,29,Other,1,1,0,1,1.0,9.880270804919165,0.0,0.0,54.0,54,54,4
4313,29,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,13.0,13,13,4
4314,36,F,0,1,0,2,5.5,10.286312440131468,0.5,1.0,35.0,60,10,4
4315,52,Other,1,1,0,2,1.0,8.06952559448731,0.5,1.0,25.5,43,8,4
4316,20,F,0,1,0,2,1.0,7.877093042262929,0.5,1.0,45.0,81,9,1
4317,42,M,0,1,0,2,2.5,8.954758422772974,1.0,0.5,15.0,18,12,2
4318,31,M,0,0,0,1,4.0,10.529984922347204,0.0,1.0,46.0,46,46,2
4319,23,M,0,0,0,2,2.5,9.293295762381241,0.0,1.0,60.5,72,49,4
4320,41,F,1,0,0,2,5.0,9.41373437182568,0.5,1.0,35.5,61,10,4
4321,23,F,1,0,0,1,1.0,8.857566051048703,1.0,0.0,17.0,17,17,4
4322,33,F,0,1,0,2,1.0,7.0661096426874295,1.0,1.0,14.5,19,10,2
4323,30,F,1,0,1,2,1.5,8.358246961543454,0.5,0.5,35.5,55,16,4
4324,27,F,1,1,0,1,1.0,7.4668568778203435,0.0,1.0,68.0,68,68,4
4325,31,M,1,1,0,3,1.6666666666666667,9.213028103546256,0.0,1.0,56.666666666666664,66,45,2
4326,39,F,0,0,0,1,3.0,10.34968510918553,0.0,1.0,65.0,65,65,4
4327,52,Other,1,1,0,6,1.0,8.337562171200817,0.5,0.6666666666666666,40.833333333333336,70,13,4
4328,36,F,1,1,0,1,3.0,10.232364256494021,0.0,1.0,36.0,36,36,4
4329,53,M,1,1,1,4,2.5,8.557704508222365,0.75,1.0,26.25,61,12,4
4330,31,M,1,1,0,1,6.0,9.45533734427467,1.0,1.0,12.0,12,12,4
4331,15,M,1,1,0,1,1.0,9.772868275721802,0.0,0.0,68.0,68,68,4
4332,47,M,1,0,0,4,4.0,8.812113450782693,1.0,1.0,15.75,19,11,2
4333,15,M,0,0,0,1,1.0,8.901653995545859,1.0,0.0,10.0,10,10,4
4334,22,F,0,1,0,1,1.0,9.617697108737216,0.0,1.0,56.0,56,56,4
4335,30,F,1,0,0,3,4.0,9.723733043895757,0.6666666666666666,0.6666666666666666,25.333333333333332,51,12,4
4336,40,M,0,0,1,4,4.0,9.536911983928176,0.5,0.75,35.75,67,10,2
4337,52,M,0,1,0,3,1.0,8.477888390172032,0.3333333333333333,1.0,42.666666666666664,63,16,4
4338,32,M,0,1,0,2,1.0,8.461689996000077,0.5,1.0,44.5,67,22,2
4339,31,M,1,1,0,1,1.0,9.382268651350127,0.0,1.0,73.0,73,73,2
4340,28,F,1,1,0,2,2.5,7.341273136780579,1.0,1.0,20.0,24,16,4
4341,35,F,1,0,0,2,1.5,8.012472818752883,1.0,0.5,9.0,12,6,4
4342,33,F,0,1,0,2,2.0,9.360260982862705,0.0,0.5,65.5,67,64,4
4343,20,F,0,1,0,3,1.0,7.826836517320402,0.6666666666666666,0.3333333333333333,29.333333333333332,57,14,4
4344,33,M,1,1,0,3,1.6666666666666667,8.55789743831368,0.6666666666666666,0.6666666666666666,29.666666666666668,58,13,4
4345,16,M,1,1,0,2,1.0,8.520633416953658,0.5,1.0,39.5,62,17,4
4346,36,F,1,0,0,2,1.5,9.44852148550476,0.0,0.5,66.5,76,57,4
4347,27,M,1,0,0,1,2.0,9.574372909442312,0.0,1.0,67.0,67,67,4
4348,35,F,1,1,0,7,1.7142857142857142,8.957240600488303,0.2857142857142857,0.5714285714285714,51.57142857142857,77,12,4
4349,23,F,1,1,0,3,2.6666666666666665,8.489837363539754,1.0,0.6666666666666666,16.333333333333332,18,15,2
4350,32,M,1,1,0,3,3.0,8.560331206323147,1.0,0.3333333333333333,12.0,14,9,4
4351,18,Other,0,0,0,4,2.75,9.38425734467572,0.5,0.5,35.75,61,17,4
4352,52,M,1,1,0,3,1.6666666666666667,7.8138100163769595,1.0,0.6666666666666666,15.333333333333334,20,10,1
4353,33,M,1,0,0,3,2.3333333333333335,8.597229939821112,0.6666666666666666,1.0,27.666666666666668,56,13,2
4354,35,F,1,0,0,1,3.0,8.345634743807294,1.0,0.0,15.0,15,15,4
4355,31,F,1,1,0,1,1.0,8.626336956053455,1.0,0.0,12.0,12,12,4
4356,22,M,1,0,0,2,2.5,9.858291541289413,0.0,1.0,62.5,66,59,2
4357,52,M,1,1,0,2,2.5,9.512720963493313,0.5,0.5,33.5,57,10,2
4358,27,M,0,1,0,3,1.0,8.463728306630218,0.3333333333333333,1.0,38.333333333333336,55,13,2
4359,40,F,1,1,0,1,4.0,9.87551649550062,1.0,1.0,13.0,13,13,4
4360,34,F,1,1,0,1,1.0,9.494781496543155,0.0,1.0,56.0,56,56,4
4361,18,M,1,0,1,2,4.0,9.500517720507204,0.5,0.0,37.5,60,15,2
4362,34,F,0,1,0,3,1.0,7.747010688840208,1.0,0.3333333333333333,18.333333333333332,20,16,4
4363,28,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,13.0,13,13,4
4364,37,F,0,1,0,2,2.0,9.579862561925788,0.5,0.5,41.5,69,14,2
4365,28,F,1,1,0,3,1.6666666666666667,9.245089853347707,0.3333333333333333,0.3333333333333333,46.333333333333336,70,19,2
4366,30,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,12.0,12,12,4
4367,45,F,1,1,0,1,3.0,8.16289522659349,1.0,1.0,15.0,15,15,4
4368,38,M,1,1,0,1,5.0,11.0605259390305,0.0,0.0,60.0,60,60,2
4369,33,Other,0,0,0,3,2.3333333333333335,9.55436715226158,0.0,1.0,63.333333333333336,72,56,2
4370,38,M,1,1,0,4,1.5,9.042563997083668,0.25,0.25,46.25,59,13,4
4371,24,F,0,0,0,4,3.25,8.610230892692641,1.0,0.5,17.5,24,6,2
4372,38,M,1,0,0,3,4.333333333333333,10.744584398429145,0.3333333333333333,0.3333333333333333,40.666666666666664,65,16,4
4373,29,F,0,0,0,2,2.0,8.563945111947685,0.5,1.0,38.5,67,10,4
4374,33,M,0,1,0,1,1.0,8.779745411378995,0.0,1.0,49.0,49,49,2
4375,35,F,1,1,0,3,1.0,8.686553392156181,0.3333333333333333,1.0,40.0,64,10,4
4376,35,F,0,1,0,1,5.0,11.662547594174464,0.0,0.0,64.0,64,64,2
4377,41,F,1,1,1,2,1.0,7.880266774397294,0.5,0.5,40.0,68,12,4
4378,22,F,0,1,0,2,2.0,8.822378277147585,0.0,1.0,62.5,66,59,2
4379,15,M,0,1,0,3,2.3333333333333335,9.775140591999394,0.3333333333333333,0.3333333333333333,39.0,55,12,2
4380,29,F,0,1,0,3,2.3333333333333335,8.642257570352688,0.6666666666666666,0.6666666666666666,27.0,50,11,2
4381,32,M,0,1,0,2,1.0,7.876478852634108,1.0,0.5,13.5,15,12,4
4382,38,F,0,1,0,2,2.0,9.518407404090969,0.5,0.5,39.0,66,12,4
4383,29,M,1,1,0,1,3.0,7.66099967293783,1.0,1.0,17.0,17,17,4
4384,25,M,1,0,0,2,1.5,7.873155449341634,1.0,0.5,13.0,17,9,4
4385,17,M,0,1,0,1,3.0,8.060612446783365,1.0,1.0,17.0,17,17,2
4386,26,M,1,1,0,2,2.0,8.349598451166255,1.0,1.0,12.5,13,12,4
4387,27,F,1,0,0,3,3.6666666666666665,10.153571420863386,0.3333333333333333,0.6666666666666666,47.333333333333336,68,10,4
4388,15,M,1,1,0,2,2.0,9.10595214727519,0.5,1.0,45.0,69,21,4
4389,20,M,0,1,0,2,3.0,9.446032769277473,0.5,0.5,39.5,59,20,4
4390,15,F,1,1,0,3,1.6666666666666667,8.216303965098254,0.6666666666666666,0.6666666666666666,29.0,60,12,2
4391,21,M,0,1,0,1,1.0,7.557722364742202,1.0,1.0,15.0,15,15,4
4392,28,F,1,1,0,1,1.0,8.228485341131966,1.0,1.0,9.0,9,9,4
4393,28,M,0,1,0,3,2.3333333333333335,9.006983911946714,0.6666666666666666,1.0,28.666666666666668,60,13,4
4394,34,M,0,0,0,2,2.0,8.773911967456094,0.5,0.5,41.0,71,11,2
4395,15,F,1,1,0,2,2.5,10.079998777720359,0.0,0.5,56.0,61,51,2
4396,26,F,0,1,0,1,1.0,7.453580361623122,1.0,1.0,10.0,10,10,4
4397,23,M,1,1,0,5,2.8,8.916145785691016,0.8,0.6,25.2,63,12,2
4398,24,F,1,1,0,4,1.0,8.506664759877427,0.25,1.0,51.75,70,14,4
4399,34,M,0,1,0,2,2.0,8.198155568872465,1.0,0.0,12.5,14,11,4
4400,34,F,1,1,0,1,1.0,8.049795842164261,1.0,0.0,14.0,14,14,2
4401,21,F,1,0,0,2,3.0,8.11475962236216,0.5,1.0,42.0,64,20,4
4402,29,F,0,1,0,1,1.0,7.312081887566272,1.0,0.0,19.0,19,19,4
4403,25,F,0,1,1,2,1.0,7.623530586877585,1.0,1.0,12.5,15,10,2
4404,32,F,0,1,0,1,1.0,8.013108263693818,1.0,1.0,14.0,14,14,4
4405,40,F,1,0,0,1,1.0,8.478806806661247,1.0,0.0,11.0,11,11,2
4406,20,F,1,0,0,2,2.0,9.320355014433119,0.5,0.5,37.5,62,13,4
4407,44,F,0,1,0,4,1.5,8.628067466944124,0.5,0.75,35.5,60,13,4
4408,15,M,1,1,0,2,2.0,8.044374666005732,0.5,1.0,26.0,45,7,4
4409,40,M,0,1,0,3,1.0,8.870752036994284,0.3333333333333333,0.3333333333333333,53.0,76,11,2
4410,39,F,0,0,0,3,2.6666666666666665,9.309062342366623,0.3333333333333333,0.6666666666666666,48.666666666666664,68,20,4
4411,38,M,0,0,0,1,2.0,9.215237700010745,0.0,1.0,66.0,66,66,2
4412,22,F,0,0,0,2,3.5,9.833926107874069,0.0,1.0,50.0,53,47,4
4413,31,F,1,1,0,1,1.0,9.326431351935907,0.0,1.0,67.0,67,67,4
4414,24,F,1,1,0,3,1.6666666666666667,8.908906356979728,0.6666666666666666,0.6666666666666666,31.0,63,13,2
4415,16,M,1,1,0,2,2.0,8.505024414482548,1.0,0.5,10.5,12,9,4
4416,26,F,0,1,0,4,1.5,8.426604941604198,1.0,0.75,15.75,17,14,2
4417,44,F,0,0,0,1,2.0,8.528656212078195,1.0,1.0,10.0,10,10,4
4418,15,F,1,1,0,1,1.0,7.826118665908897,1.0,0.0,18.0,18,18,2
4419,15,F,1,0,1,2,3.5,9.699395520879836,0.5,0.5,38.5,67,10,2
4420,29,F,0,1,0,1,1.0,8.596337134550248,1.0,1.0,21.0,21,21,4
4421,29,F,1,1,0,2,1.0,8.641384622112554,0.0,1.0,59.0,59,59,2
4422,46,M,0,0,0,2,2.0,9.699469811669875,0.0,0.5,60.0,63,57,2
4423,28,M,1,0,0,1,3.0,8.837597342828555,1.0,1.0,15.0,15,15,4
4424,22,M,0,1,0,2,2.0,8.746157983066988,0.5,1.0,42.5,68,17,2
4425,15,F,1,1,0,3,1.0,8.013029581551711,0.6666666666666666,0.6666666666666666,36.333333333333336,70,19,4
4426,33,M,1,0,1,2,3.5,9.031339886027371,1.0,0.5,16.0,16,16,4
4427,34,F,0,1,0,4,2.5,8.145432412032074,0.5,1.0,36.25,61,10,4
4428,26,F,0,1,0,1,1.0,9.434594219808174,0.0,0.0,57.0,57,57,4
4429,42,F,1,0,1,3,1.6666666666666667,7.7953135933905955,1.0,0.6666666666666666,15.666666666666666,18,12,2
4430,29,M,1,1,1,1,3.0,11.270557297011676,0.0,0.0,61.0,61,61,2
4431,24,F,1,1,0,1,4.0,8.691214745667143,1.0,1.0,18.0,18,18,4
4432,47,M,0,1,0,2,1.0,8.498128917568387,1.0,1.0,11.0,13,9,4
4433,31,F,1,0,0,2,3.5,10.294617474575903,0.0,0.5,60.0,64,56,2
4434,42,M,0,1,0,2,1.0,7.1527487672489105,1.0,1.0,15.5,16,15,4
4435,23,M,1,1,0,1,1.0,6.907755278982137,1.0,0.0,20.0,20,20,2
4436,22,F,1,1,0,3,1.0,8.051327474557217,0.6666666666666666,1.0,28.0,61,8,2
4437,32,M,0,1,0,2,1.0,7.32961792990217,1.0,0.0,14.0,14,14,2
4438,46,F,0,1,0,3,1.6666666666666667,8.260181466793078,0.3333333333333333,0.6666666666666666,48.666666666666664,70,18,4
4439,30,F,1,1,0,4,2.25,8.707446791921353,1.0,0.25,13.75,16,12,4
4440,15,F,1,1,0,2,1.0,7.822407182871004,1.0,0.0,11.5,13,10,4
4441,27,M,1,1,0,2,1.0,8.291749558866702,0.5,0.5,31.5,53,10,2
4442,33,F,0,1,0,1,3.0,9.571843260750185,1.0,0.0,19.0,19,19,4
4443,15,M,1,0,0,3,2.6666666666666665,9.279154215142578,0.3333333333333333,1.0,52.666666666666664,71,16,2
4444,54,M,1,1,0,1,1.0,9.514421001840724,0.0,0.0,51.0,51,51,4
4445,19,M,0,0,1,1,2.0,8.060371635927677,1.0,0.0,18.0,18,18,4
4446,15,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,9.0,9,9,2
4447,52,M,0,1,0,2,4.0,8.961954467180536,1.0,0.5,19.5,24,15,4
4448,28,M,0,0,0,4,4.25,8.645823533925368,1.0,0.75,14.75,18,11,4
4449,54,F,1,1,0,2,3.5,10.605175827732088,0.0,0.5,58.5,63,54,4
4450,25,M,1,1,0,1,5.0,8.792302305267674,1.0,1.0,12.0,12,12,4
4451,15,F,0,1,0,3,2.3333333333333335,8.563649352441958,1.0,0.6666666666666666,18.666666666666668,22,15,4
4452,17,M,1,1,0,2,2.0,8.920978138002916,0.5,1.0,35.5,56,15,4
4453,32,M,1,1,0,2,1.0,8.094673373687876,0.5,1.0,46.0,75,17,2
4454,33,F,1,1,0,2,1.0,9.004139609233544,0.0,1.0,66.5,71,62,4
4455,34,M,1,1,0,4,3.0,9.255483385141831,0.25,1.0,49.0,67,13,2
4456,42,F,1,1,0,2,2.0,9.89891598017744,0.0,0.5,55.5,60,51,4
4457,27,M,0,0,1,2,2.0,9.229872849174779,0.0,0.5,54.0,57,51,4
4458,31,F,1,0,1,1,1.0,8.003116547106657,1.0,0.0,11.0,11,11,2
4459,30,F,1,0,0,2,2.0,8.86667192910874,0.5,0.5,38.5,61,16,4
4460,26,M,1,0,1,1,1.0,7.7367373988354124,1.0,1.0,19.0,19,19,4
4461,26,F,1,0,0,3,3.0,9.407908334982015,0.3333333333333333,0.6666666666666666,41.666666666666664,54,19,4
4462,37,F,0,1,0,2,2.0,8.851921500802897,0.5,1.0,38.0,63,13,2
4463,27,M,1,1,0,3,1.0,8.494291288974757,0.6666666666666666,0.3333333333333333,32.666666666666664,58,17,2
4464,24,F,0,0,0,3,2.3333333333333335,8.427918319899023,0.6666666666666666,0.3333333333333333,30.333333333333332,62,14,2
4465,47,F,1,0,0,2,3.0,9.508050669502612,0.5,1.0,43.5,67,20,4
4466,34,F,1,0,0,2,4.0,10.043060263407998,0.0,1.0,62.0,71,53,4
4467,23,M,0,1,0,3,3.0,8.980799711638834,0.6666666666666666,0.6666666666666666,28.0,56,12,4
4468,26,M,1,0,0,3,3.3333333333333335,9.572496833900244,0.3333333333333333,0.6666666666666666,47.0,65,12,2
4469,33,F,0,1,0,3,2.0,8.543841026988286,0.6666666666666666,1.0,28.0,45,13,2
4470,33,M,0,1,0,1,1.0,9.091367423859365,0.0,1.0,63.0,63,63,2
4471,39,M,0,0,0,1,5.0,10.06086864951679,1.0,0.0,18.0,18,18,2
4472,18,M,0,0,1,2,2.5,8.784499084215966,0.5,0.5,38.5,64,13,4
4473,40,M,1,0,0,1,3.0,8.49633998296681,1.0,1.0,9.0,9,9,4
4474,24,F,1,0,0,3,4.0,9.69236488003459,0.6666666666666666,0.3333333333333333,29.0,63,8,4
4475,29,M,0,1,0,2,2.0,9.333040283369993,0.5,0.0,29.5,44,15,2
4476,15,F,0,1,0,3,1.6666666666666667,8.45927978868587,1.0,0.3333333333333333,14.666666666666666,19,11,4
4477,15,M,1,1,0,2,3.5,10.280991691879258,0.0,1.0,63.5,66,61,4
4478,29,F,0,1,0,2,2.0,8.101947571053811,1.0,0.0,20.5,26,15,4
4479,43,M,0,1,0,2,2.0,9.211127885743505,0.5,0.5,35.5,56,15,4
4480,27,M,1,1,0,1,1.0,8.81173946055108,0.0,0.0,46.0,46,46,4
4481,30,F,0,1,0,1,5.0,10.69733539276514,0.0,1.0,67.0,67,67,4
4482,26,F,0,1,0,3,1.6666666666666667,8.637497263182466,0.6666666666666666,0.3333333333333333,25.666666666666668,54,8,2
4483,36,F,0,0,1,3,2.6666666666666665,9.069592084947038,0.3333333333333333,0.3333333333333333,40.0,58,15,4
4484,25,F,0,1,0,2,1.0,8.189910649665743,0.5,1.0,39.5,60,19,1
4485,38,M,0,0,1,1,1.0,9.688527229734849,0.0,0.0,59.0,59,59,2
4486,30,F,0,0,0,1,2.0,10.359436227640526,0.0,0.0,65.0,65,65,2
4487,48,F,0,1,0,2,1.0,7.441670503925257,1.0,0.5,15.0,19,11,2
4488,33,F,0,1,0,1,3.0,9.454725562658956,0.0,1.0,66.0,66,66,3
4489,32,F,1,1,0,2,1.0,8.762265850611975,0.5,1.0,47.0,83,11,4
4490,30,M,1,0,1,3,3.0,9.079608360373335,0.3333333333333333,0.6666666666666666,43.0,62,11,2
4491,16,F,1,1,0,1,1.0,7.7826179384120655,1.0,1.0,11.0,11,11,4
4492,32,F,0,1,0,4,2.0,8.813794561729672,0.5,0.75,42.0,72,16,2
4493,34,F,1,0,1,2,1.0,8.848375501352045,0.5,0.5,26.5,39,14,2
4494,18,F,0,1,1,2,4.0,9.090769661665147,0.5,1.0,40.5,66,15,2
4495,26,M,1,0,0,1,2.0,10.096330426913282,0.0,0.0,58.0,58,58,2
4496,43,F,0,1,0,2,1.0,8.532584612282598,1.0,0.5,12.5,14,11,2
4497,41,M,1,1,0,3,1.0,7.553242101124195,1.0,1.0,17.666666666666668,21,14,4
4498,27,F,0,0,0,4,3.5,8.99885204850937,0.5,0.75,34.0,58,9,4
4499,42,M,0,1,1,3,1.0,7.875775927972486,1.0,0.6666666666666666,11.333333333333334,14,9,4
4500,33,M,0,1,0,3,2.3333333333333335,8.419157833701826,0.6666666666666666,0.3333333333333333,28.666666666666668,55,15,2
4501,35,F,1,1,0,2,1.0,9.32075383880171,0.0,0.5,55.0,58,52,4
4502,15,F,1,1,0,3,1.0,9.050329791572727,0.6666666666666666,0.3333333333333333,26.666666666666668,43,13,2
4503,42,M,1,1,0,3,2.6666666666666665,8.809648852576219,0.6666666666666666,0.6666666666666666,21.666666666666668,42,5,2
4504,25,M,1,1,0,1,1.0,8.415045867477623,0.0,1.0,57.0,57,57,4
4505,37,F,1,1,0,2,2.0,7.268988914101798,1.0,1.0,12.5,14,11,4
4506,37,M,1,1,0,3,2.3333333333333335,9.589619144539883,0.3333333333333333,0.3333333333333333,41.666666666666664,59,10,4
4507,22,F,0,1,0,1,3.0,6.9832232358835205,1.0,1.0,15.0,15,15,4
4508,46,F,1,0,0,1,4.0,9.651800932179446,1.0,1.0,12.0,12,12,4
4509,26,F,0,0,1,1,2.0,8.086555254441203,1.0,0.0,10.0,10,10,4
4510,15,F,1,1,0,3,3.3333333333333335,9.174397184096476,0.6666666666666666,0.0,27.333333333333332,57,12,4
4511,18,M,1,1,0,2,1.0,8.044149938957446,1.0,0.0,18.0,22,14,2
4512,31,F,0,1,0,1,3.0,10.862496091721669,0.0,0.0,60.0,60,60,4
4513,39,F,1,0,0,3,2.3333333333333335,8.3821865781624,0.6666666666666666,0.3333333333333333,32.666666666666664,74,11,2
4514,41,M,0,1,0,2,1.0,9.514597874816833,0.0,0.5,57.0,63,51,2
4515,56,M,1,0,0,2,2.0,9.452800011891114,0.0,1.0,57.5,62,53,2
4516,27,M,1,0,1,1,1.0,9.244810804113687,0.0,1.0,59.0,59,59,2
4517,24,M,1,1,0,4,1.0,8.547177918369483,0.5,1.0,31.25,57,10,2
4518,44,F,0,0,0,1,7.0,8.726837625898371,1.0,1.0,11.0,11,11,4
4519,37,M,1,1,0,2,1.0,9.231907260894609,0.5,0.0,43.5,69,18,2
4520,19,M,0,1,0,3,1.6666666666666667,8.48983898273451,0.6666666666666666,0.3333333333333333,29.333333333333332,56,14,4
4521,20,M,1,1,0,1,1.0,9.369609090438592,0.0,0.0,59.0,59,59,2
4522,15,M,1,0,1,1,2.0,9.618885488248559,0.0,1.0,60.0,60,60,4
4523,31,F,1,0,1,3,2.3333333333333335,8.822042064330192,0.6666666666666666,0.3333333333333333,30.0,68,9,4
4524,22,F,0,0,0,4,2.25,9.43219800851712,0.25,0.5,42.0,57,10,2
4525,51,F,0,0,0,3,2.6666666666666665,9.030311909315728,0.6666666666666666,1.0,34.0,59,21,2
4526,16,M,0,0,0,1,3.0,9.357628388673595,0.0,1.0,62.0,62,62,2
4527,16,F,1,1,0,2,1.0,8.338856474307004,0.5,1.0,33.0,50,16,4
4528,34,F,0,0,1,2,3.5,10.6277007112427,0.0,0.5,56.5,59,54,4
4529,31,M,1,1,0,3,1.0,8.199115609040769,1.0,0.0,15.0,17,13,2
4530,30,Other,1,1,0,2,2.0,8.850170217313007,0.5,0.5,35.5,61,10,2
4531,32,F,0,1,0,1,1.0,6.907755278982137,1.0,0.0,17.0,17,17,4
4532,30,M,0,1,0,2,2.0,9.571236834197574,0.5,0.0,35.5,56,15,4
4533,42,M,0,0,0,1,7.0,11.885893432635067,0.0,0.0,55.0,55,55,2
4534,26,F,0,1,0,2,3.5,10.164969328601845,0.0,0.5,63.5,64,63,2
4535,50,F,1,1,0,1,1.0,9.669064496031634,0.0,0.0,56.0,56,56,4
4536,62,M,0,1,0,4,2.75,9.7637006529396,0.5,0.75,39.75,65,15,4
4537,37,F,0,0,1,3,3.3333333333333335,9.155760635719256,0.6666666666666666,0.6666666666666666,30.666666666666668,65,11,4
4538,50,F,0,0,1,2,2.0,9.496057492409557,0.0,1.0,64.0,69,59,4
4539,41,Other,1,1,0,1,3.0,8.230613909362505,1.0,0.0,15.0,15,15,2
4540,25,F,1,1,0,2,2.0,8.42123044699743,1.0,0.5,17.0,18,16,2
4541,30,F,1,1,0,3,2.6666666666666665,9.67601346794607,0.3333333333333333,0.6666666666666666,48.333333333333336,71,18,4
4542,37,M,1,1,0,3,1.6666666666666667,8.58541139610805,0.3333333333333333,0.6666666666666666,44.333333333333336,66,12,2
4543,33,M,1,1,0,2,1.0,8.444866659945752,0.5,1.0,37.0,56,18,4
4544,33,F,0,1,0,2,2.5,7.919101428889816,1.0,0.5,23.0,25,21,1
4545,15,F,0,1,0,4,1.75,9.21240211523417,0.25,0.5,46.5,61,20,2
4546,37,F,1,0,0,1,1.0,7.531380192892304,1.0,1.0,18.0,18,18,4
4547,19,M,0,1,0,6,1.8333333333333333,8.586716325764115,0.6666666666666666,0.5,23.333333333333332,51,7,2
4548,38,F,1,0,1,3,2.0,8.622821050661955,0.6666666666666666,1.0,26.666666666666668,49,13,4
4549,15,F,1,1,0,4,2.0,7.8687953665787,0.75,1.0,30.25,71,15,4
4550,41,F,1,0,1,3,3.6666666666666665,9.932280554816193,0.3333333333333333,0.6666666666666666,44.0,59,15,4
4551,44,M,1,1,0,4,1.0,8.48494843731662,0.25,0.5,43.0,60,10,2
4552,28,F,0,1,0,3,3.0,8.268599169376492,1.0,1.0,11.333333333333334,13,10,4
4553,25,M,1,1,0,2,1.0,8.219529709812486,0.5,0.0,34.0,56,12,4
4554,15,F,1,0,1,2,5.5,9.50852613186386,0.5,1.0,39.5,55,24,2
4555,29,F,0,1,0,1,6.0,8.796122590329615,1.0,1.0,16.0,16,16,2
4556,36,M,1,1,0,3,1.6666666666666667,8.838736475583937,0.3333333333333333,1.0,44.666666666666664,65,17,4
4557,35,F,1,0,0,1,3.0,8.863218629962837,1.0,1.0,7.0,7,7,4
4558,48,M,0,0,0,2,4.0,9.576663564578453,0.5,0.5,34.0,55,13,4
4559,49,F,0,1,0,4,2.0,8.947409909780598,0.5,1.0,35.25,57,19,4
4560,42,M,1,1,0,3,2.3333333333333335,9.567443272252637,0.0,1.0,59.0,68,50,4
4561,15,F,1,0,1,1,5.0,8.818066550273489,1.0,1.0,14.0,14,14,2
4562,25,F,1,1,0,2,1.0,7.789982990346425,1.0,0.5,15.5,18,13,4
4563,28,F,1,1,0,1,1.0,7.896101512887704,1.0,1.0,13.0,13,13,4
4564,15,M,1,1,0,3,2.3333333333333335,9.388306511687228,0.3333333333333333,0.6666666666666666,43.666666666666664,61,9,2
4565,17,F,0,1,0,1,1.0,8.233943824677363,1.0,0.0,13.0,13,13,4
4566,39,M,1,0,0,2,3.0,9.362991519195043,1.0,0.5,10.5,11,10,4
4567,25,F,0,1,0,1,3.0,9.935223198584511,0.0,1.0,64.0,64,64,4
4568,37,M,1,0,0,3,2.3333333333333335,9.85341012863035,0.0,0.6666666666666666,54.333333333333336,56,51,4
4569,28,F,1,1,0,1,4.0,10.098138605200486,0.0,1.0,60.0,60,60,4
4570,44,M,0,1,0,2,1.0,9.322023270001702,0.0,0.5,61.0,66,56,4
4571,32,M,0,1,0,1,1.0,9.753334718071219,0.0,0.0,67.0,67,67,2
4572,15,M,1,1,0,3,5.0,9.67383139472678,0.6666666666666666,0.6666666666666666,26.666666666666668,56,12,4
4573,19,Other,0,1,0,1,1.0,8.232650080305913,0.0,1.0,51.0,51,51,4
4574,24,M,1,1,1,2,2.0,8.090210843420635,1.0,0.5,14.0,14,14,2
4575,60,M,1,0,0,2,5.5,10.419445906212733,0.0,1.0,64.5,72,57,3
